State,County,FOODINSEC_09_11,FOODINSEC_12_14,FOODINSEC_15_17,CH_FOODINSEC_11_14,CH_FOODINSEC_14_17,Model_answer,FOODINSEC_08_10,FOODINSEC_11_13,FOODINSEC_14_16,FOODINSEC_17_19
KY,Leslie,16.4,17.5,14.7,1.1,-2.8,decr,15.6,16.4,17.3,13.7
KY,Letcher,16.4,17.5,14.7,1.1,-2.8,decr,15.6,16.4,17.3,13.7
KY,Lewis,16.4,17.5,14.7,1.1,-2.8,decr,15.6,16.4,17.3,13.7
KY,Lincoln,16.4,17.5,14.7,1.1,-2.8,decr,15.6,16.4,17.3,13.7
KY,Livingston,16.4,17.5,14.7,1.1,-2.8,decr,15.6,16.4,17.3,13.7
KY,Logan,16.4,17.5,14.7,1.1,-2.8,decr,15.6,16.4,17.3,13.7
KY,Lyon,16.4,17.5,14.7,1.1,-2.8,decr,15.6,16.4,17.3,13.7
KY,McCracken,16.4,17.5,14.7,1.1,-2.8,decr,15.6,16.4,17.3,13.7
KY,McCreary,16.4,17.5,14.7,1.1,-2.8,decr,15.6,16.4,17.3,13.7
KY,McLean,16.4,17.5,14.7,1.1,-2.8,decr,15.6,16.4,17.3,13.7
KY,Madison,16.4,17.5,14.7,1.1,-2.8,decr,15.6,16.4,17.3,13.7
KY,Magoffin,16.4,17.5,14.7,1.1,-2.8,decr,15.6,16.4,17.3,13.7
KY,Marion,16.4,17.5,14.7,1.1,-2.8,decr,15.6,16.4,17.3,13.7
KY,Marshall,16.4,17.5,14.7,1.1,-2.8,decr,15.6,16.4,17.3,13.7
KY,Martin,16.4,17.5,14.7,1.1,-2.8,decr,15.6,16.4,17.3,13.7
KY,Mason,16.4,17.5,14.7,1.1,-2.8,decr,15.6,16.4,17.3,13.7
KY,Meade,16.4,17.5,14.7,1.1,-2.8,decr,15.6,16.4,17.3,13.7
KY,Menifee,16.4,17.5,14.7,1.1,-2.8,decr,15.6,16.4,17.3,13.7
KY,Mercer,16.4,17.5,14.7,1.1,-2.8,decr,15.6,16.4,17.3,13.7
KY,Metcalfe,16.4,17.5,14.7,1.1,-2.8,decr,15.6,16.4,17.3,13.7
KY,Monroe,16.4,17.5,14.7,1.1,-2.8,decr,15.6,16.4,17.3,13.7
KY,Montgomery,16.4,17.5,14.7,1.1,-2.8,decr,15.6,16.4,17.3,13.7
KY,Morgan,16.4,17.5,14.7,1.1,-2.8,decr,15.6,16.4,17.3,13.7
KY,Muhlenberg,16.4,17.5,14.7,1.1,-2.8,decr,15.6,16.4,17.3,13.7
KY,Nelson,16.4,17.5,14.7,1.1,-2.8,decr,15.6,16.4,17.3,13.7
KY,Nicholas,16.4,17.5,14.7,1.1,-2.8,decr,15.6,16.4,17.3,13.7
KY,Ohio,16.4,17.5,14.7,1.1,-2.8,decr,15.6,16.4,17.3,13.7
KY,Oldham,16.4,17.5,14.7,1.1,-2.8,decr,15.6,16.4,17.3,13.7
KY,Owen,16.4,17.5,14.7,1.1,-2.8,decr,15.6,16.4,17.3,13.7
KY,Owsley,16.4,17.5,14.7,1.1,-2.8,decr,15.6,16.4,17.3,13.7
KY,Pendleton,16.4,17.5,14.7,1.1,-2.8,decr,15.6,16.4,17.3,13.7
KY,Perry,16.4,17.5,14.7,1.1,-2.8,decr,15.6,16.4,17.3,13.7
KY,Pike,16.4,17.5,14.7,1.1,-2.8,decr,15.6,16.4,17.3,13.7
KY,Powell,16.4,17.5,14.7,1.1,-2.8,decr,15.6,16.4,17.3,13.7
KY,Pulaski,16.4,17.5,14.7,1.1,-2.8,decr,15.6,16.4,17.3,13.7
KY,Robertson,16.4,17.5,14.7,1.1,-2.8,decr,15.6,16.4,17.3,13.7
KY,Rockcastle,16.4,17.5,14.7,1.1,-2.8,decr,15.6,16.4,17.3,13.7
KY,Rowan,16.4,17.5,14.7,1.1,-2.8,decr,15.6,16.4,17.3,13.7
KY,Russell,16.4,17.5,14.7,1.1,-2.8,decr,15.6,16.4,17.3,13.7
KY,Scott,16.4,17.5,14.7,1.1,-2.8,decr,15.6,16.4,17.3,13.7
KY,Shelby,16.4,17.5,14.7,1.1,-2.8,decr,15.6,16.4,17.3,13.7
KY,Simpson,16.4,17.5,14.7,1.1,-2.8,decr,15.6,16.4,17.3,13.7
KY,Spencer,16.4,17.5,14.7,1.1,-2.8,decr,15.6,16.4,17.3,13.7
KY,Taylor,16.4,17.5,14.7,1.1,-2.8,decr,15.6,16.4,17.3,13.7
KY,Todd,16.4,17.5,14.7,1.1,-2.8,decr,15.6,16.4,17.3,13.7
KY,Trigg,16.4,17.5,14.7,1.1,-2.8,decr,15.6,16.4,17.3,13.7
KY,Trimble,16.4,17.5,14.7,1.1,-2.8,decr,15.6,16.4,17.3,13.7
KY,Union,16.4,17.5,14.7,1.1,-2.8,decr,15.6,16.4,17.3,13.7
KY,Warren,16.4,17.5,14.7,1.1,-2.8,decr,15.6,16.4,17.3,13.7
KY,Washington,16.4,17.5,14.7,1.1,-2.8,decr,15.6,16.4,17.3,13.7
KY,Wayne,16.4,17.5,14.7,1.1,-2.8,decr,15.6,16.4,17.3,13.7
KY,Webster,16.4,17.5,14.7,1.1,-2.8,decr,15.6,16.4,17.3,13.7
KY,Whitley,16.4,17.5,14.7,1.1,-2.8,decr,15.6,16.4,17.3,13.7
KY,Wolfe,16.4,17.5,14.7,1.1,-2.8,decr,15.6,16.4,17.3,13.7
KY,Woodford,16.4,17.5,14.7,1.1,-2.8,decr,15.6,16.4,17.3,13.7
LA,Acadia,14.1,17.6,17.3,3.5,-0.3,decr,12.6,16.5,18.3,15.3
LA,Allen,14.1,17.6,17.3,3.5,-0.3,decr,12.6,16.5,18.3,15.3
LA,Ascension,14.1,17.6,17.3,3.5,-0.3,decr,12.6,16.5,18.3,15.3
LA,Assumption,14.1,17.6,17.3,3.5,-0.3,decr,12.6,16.5,18.3,15.3
LA,Avoyelles,14.1,17.6,17.3,3.5,-0.3,decr,12.6,16.5,18.3,15.3
LA,Beauregard,14.1,17.6,17.3,3.5,-0.3,decr,12.6,16.5,18.3,15.3
LA,Bienville,14.1,17.6,17.3,3.5,-0.3,decr,12.6,16.5,18.3,15.3
LA,Bossier,14.1,17.6,17.3,3.5,-0.3,decr,12.6,16.5,18.3,15.3
LA,Caddo,14.1,17.6,17.3,3.5,-0.3,decr,12.6,16.5,18.3,15.3
LA,Calcasieu,14.1,17.6,17.3,3.5,-0.3,decr,12.6,16.5,18.3,15.3
LA,Caldwell,14.1,17.6,17.3,3.5,-0.3,decr,12.6,16.5,18.3,15.3
LA,Cameron,14.1,17.6,17.3,3.5,-0.3,decr,12.6,16.5,18.3,15.3
LA,Catahoula,14.1,17.6,17.3,3.5,-0.3,decr,12.6,16.5,18.3,15.3
LA,Claiborne,14.1,17.6,17.3,3.5,-0.3,decr,12.6,16.5,18.3,15.3
LA,Concordia,14.1,17.6,17.3,3.5,-0.3,decr,12.6,16.5,18.3,15.3
LA,De Soto,14.1,17.6,17.3,3.5,-0.3,decr,12.6,16.5,18.3,15.3
LA,East Baton Rouge,14.1,17.6,17.3,3.5,-0.3,decr,12.6,16.5,18.3,15.3
LA,East Carroll,14.1,17.6,17.3,3.5,-0.3,decr,12.6,16.5,18.3,15.3
LA,East Feliciana,14.1,17.6,17.3,3.5,-0.3,decr,12.6,16.5,18.3,15.3
LA,Evangeline,14.1,17.6,17.3,3.5,-0.3,decr,12.6,16.5,18.3,15.3
LA,Franklin,14.1,17.6,17.3,3.5,-0.3,decr,12.6,16.5,18.3,15.3
LA,Grant,14.1,17.6,17.3,3.5,-0.3,decr,12.6,16.5,18.3,15.3
LA,Iberia,14.1,17.6,17.3,3.5,-0.3,decr,12.6,16.5,18.3,15.3
LA,Iberville,14.1,17.6,17.3,3.5,-0.3,decr,12.6,16.5,18.3,15.3
LA,Jackson,14.1,17.6,17.3,3.5,-0.3,decr,12.6,16.5,18.3,15.3
LA,Jefferson,14.1,17.6,17.3,3.5,-0.3,decr,12.6,16.5,18.3,15.3
LA,Jefferson Davis,14.1,17.6,17.3,3.5,-0.3,decr,12.6,16.5,18.3,15.3
LA,Lafayette,14.1,17.6,17.3,3.5,-0.3,decr,12.6,16.5,18.3,15.3
LA,Lafourche,14.1,17.6,17.3,3.5,-0.3,decr,12.6,16.5,18.3,15.3
LA,La Salle,14.1,17.6,17.3,3.5,-0.3,decr,12.6,16.5,18.3,15.3
LA,Lincoln,14.1,17.6,17.3,3.5,-0.3,decr,12.6,16.5,18.3,15.3
LA,Livingston,14.1,17.6,17.3,3.5,-0.3,decr,12.6,16.5,18.3,15.3
LA,Madison,14.1,17.6,17.3,3.5,-0.3,decr,12.6,16.5,18.3,15.3
LA,Morehouse,14.1,17.6,17.3,3.5,-0.3,decr,12.6,16.5,18.3,15.3
LA,Natchitoches,14.1,17.6,17.3,3.5,-0.3,decr,12.6,16.5,18.3,15.3
LA,Orleans,14.1,17.6,17.3,3.5,-0.3,decr,12.6,16.5,18.3,15.3
LA,Ouachita,14.1,17.6,17.3,3.5,-0.3,decr,12.6,16.5,18.3,15.3
LA,Plaquemines,14.1,17.6,17.3,3.5,-0.3,decr,12.6,16.5,18.3,15.3
LA,Pointe Coupee,14.1,17.6,17.3,3.5,-0.3,decr,12.6,16.5,18.3,15.3
LA,Rapides,14.1,17.6,17.3,3.5,-0.3,decr,12.6,16.5,18.3,15.3
LA,Red River,14.1,17.6,17.3,3.5,-0.3,decr,12.6,16.5,18.3,15.3
LA,Richland,14.1,17.6,17.3,3.5,-0.3,decr,12.6,16.5,18.3,15.3
LA,Sabine,14.1,17.6,17.3,3.5,-0.3,decr,12.6,16.5,18.3,15.3
LA,St. Bernard,14.1,17.6,17.3,3.5,-0.3,decr,12.6,16.5,18.3,15.3
LA,St. Charles,14.1,17.6,17.3,3.5,-0.3,decr,12.6,16.5,18.3,15.3
LA,St. Helena,14.1,17.6,17.3,3.5,-0.3,decr,12.6,16.5,18.3,15.3
LA,St. James,14.1,17.6,17.3,3.5,-0.3,decr,12.6,16.5,18.3,15.3
LA,St. John the Baptist,14.1,17.6,17.3,3.5,-0.3,decr,12.6,16.5,18.3,15.3
LA,St. Landry,14.1,17.6,17.3,3.5,-0.3,decr,12.6,16.5,18.3,15.3
LA,St. Martin,14.1,17.6,17.3,3.5,-0.3,decr,12.6,16.5,18.3,15.3
LA,St. Mary,14.1,17.6,17.3,3.5,-0.3,decr,12.6,16.5,18.3,15.3
LA,St. Tammany,14.1,17.6,17.3,3.5,-0.3,decr,12.6,16.5,18.3,15.3
LA,Tangipahoa,14.1,17.6,17.3,3.5,-0.3,decr,12.6,16.5,18.3,15.3
LA,Tensas,14.1,17.6,17.3,3.5,-0.3,decr,12.6,16.5,18.3,15.3
LA,Terrebonne,14.1,17.6,17.3,3.5,-0.3,decr,12.6,16.5,18.3,15.3
LA,Union,14.1,17.6,17.3,3.5,-0.3,decr,12.6,16.5,18.3,15.3
LA,Vermilion,14.1,17.6,17.3,3.5,-0.3,decr,12.6,16.5,18.3,15.3
LA,Vernon,14.1,17.6,17.3,3.5,-0.3,decr,12.6,16.5,18.3,15.3
LA,Washington,14.1,17.6,17.3,3.5,-0.3,decr,12.6,16.5,18.3,15.3
LA,Webster,14.1,17.6,17.3,3.5,-0.3,decr,12.6,16.5,18.3,15.3
LA,West Baton Rouge,14.1,17.6,17.3,3.5,-0.3,decr,12.6,16.5,18.3,15.3
LA,West Carroll,14.1,17.6,17.3,3.5,-0.3,decr,12.6,16.5,18.3,15.3
LA,West Feliciana,14.1,17.6,17.3,3.5,-0.3,decr,12.6,16.5,18.3,15.3
LA,Winn,14.1,17.6,17.3,3.5,-0.3,decr,12.6,16.5,18.3,15.3
ME,Androscoggin,14.7,9.6,10.2,-5.1,0.6,incr,15.4,15.1,16.4,12
ME,Aroostook,14.7,9.6,10.2,-5.1,0.6,incr,15.4,15.1,16.4,12
ME,Cumberland,14.7,9.6,10.2,-5.1,0.6,incr,15.4,15.1,16.4,12
ME,Franklin,14.7,9.6,10.2,-5.1,0.6,incr,15.4,15.1,16.4,12
ME,Hancock,14.7,9.6,10.2,-5.1,0.6,incr,15.4,15.1,16.4,12
ME,Kennebec,14.7,9.6,10.2,-5.1,0.6,incr,15.4,15.1,16.4,12
ME,Knox,14.7,9.6,10.2,-5.1,0.6,incr,15.4,15.1,16.4,12
ME,Lincoln,14.7,9.6,10.2,-5.1,0.6,incr,15.4,15.1,16.4,12
ME,Oxford,14.7,9.6,10.2,-5.1,0.6,incr,15.4,15.1,16.4,12
ME,Penobscot,14.7,9.6,10.2,-5.1,0.6,incr,15.4,15.1,16.4,12
ME,Piscataquis,14.7,9.6,10.2,-5.1,0.6,incr,15.4,15.1,16.4,12
ME,Sagadahoc,14.7,9.6,10.2,-5.1,0.6,incr,15.4,15.1,16.4,12
ME,Somerset,14.7,9.6,10.2,-5.1,0.6,incr,15.4,15.1,16.4,12
ME,Waldo,14.7,9.6,10.2,-5.1,0.6,incr,15.4,15.1,16.4,12
ME,Washington,14.7,9.6,10.2,-5.1,0.6,incr,15.4,15.1,16.4,12
ME,York,14.7,9.6,10.2,-5.1,0.6,incr,15.4,15.1,16.4,12
MD,Allegany,12.5,12.5,10.4,0,-2.1,decr,12.5,13.3,10.1,10.1
MD,Anne Arundel,12.5,12.5,10.4,0,-2.1,decr,12.5,13.3,10.1,10.1
MD,Baltimore,12.5,12.5,10.4,0,-2.1,decr,12.5,13.3,10.1,10.1
MD,Calvert,12.5,12.5,10.4,0,-2.1,decr,12.5,13.3,10.1,10.1
MD,Caroline,12.5,12.5,10.4,0,-2.1,decr,12.5,13.3,10.1,10.1
MD,Carroll,12.5,12.5,10.4,0,-2.1,decr,12.5,13.3,10.1,10.1
MD,Cecil,12.5,12.5,10.4,0,-2.1,decr,12.5,13.3,10.1,10.1
MD,Charles,12.5,12.5,10.4,0,-2.1,decr,12.5,13.3,10.1,10.1
MD,Dorchester,12.5,12.5,10.4,0,-2.1,decr,12.5,13.3,10.1,10.1
MD,Frederick,12.5,12.5,10.4,0,-2.1,decr,12.5,13.3,10.1,10.1
MD,Garrett,12.5,12.5,10.4,0,-2.1,decr,12.5,13.3,10.1,10.1
MD,Harford,12.5,12.5,10.4,0,-2.1,decr,12.5,13.3,10.1,10.1
MD,Howard,12.5,12.5,10.4,0,-2.1,decr,12.5,13.3,10.1,10.1
MD,Kent,12.5,12.5,10.4,0,-2.1,decr,12.5,13.3,10.1,10.1
MD,Montgomery,12.5,12.5,10.4,0,-2.1,decr,12.5,13.3,10.1,10.1
MD,Prince George's,12.5,12.5,10.4,0,-2.1,decr,12.5,13.3,10.1,10.1
MD,Queen Anne's,12.5,12.5,10.4,0,-2.1,decr,12.5,13.3,10.1,10.1
MD,St. Mary's,12.5,12.5,10.4,0,-2.1,decr,12.5,13.3,10.1,10.1
MD,Somerset,12.5,12.5,10.4,0,-2.1,decr,12.5,13.3,10.1,10.1
MD,Talbot,12.5,12.5,10.4,0,-2.1,decr,12.5,13.3,10.1,10.1
MD,Washington,12.5,12.5,10.4,0,-2.1,decr,12.5,13.3,10.1,10.1
MD,Wicomico,12.5,12.5,10.4,0,-2.1,decr,12.5,13.3,10.1,10.1
MD,Worcester,12.5,12.5,10.4,0,-2.1,decr,12.5,13.3,10.1,10.1
MD,Baltimore,12.5,12.5,10.4,0,-2.1,decr,12.5,13.3,10.1,10.1
MA,Barnstable,11.9,16.2,14.4,4.3,-1.8,decr,10.8,10.6,10.3,8.4
MA,Berkshire,11.9,16.2,14.4,4.3,-1.8,decr,10.8,10.6,10.3,8.4
MA,Bristol,11.9,16.2,14.4,4.3,-1.8,decr,10.8,10.6,10.3,8.4
MA,Dukes,11.9,16.2,14.4,4.3,-1.8,decr,10.8,10.6,10.3,8.4
MA,Essex,11.9,16.2,14.4,4.3,-1.8,decr,10.8,10.6,10.3,8.4
MA,Franklin,11.9,16.2,14.4,4.3,-1.8,decr,10.8,10.6,10.3,8.4
MA,Hampden,11.9,16.2,14.4,4.3,-1.8,decr,10.8,10.6,10.3,8.4
MA,Hampshire,11.9,16.2,14.4,4.3,-1.8,decr,10.8,10.6,10.3,8.4
MA,Middlesex,11.9,16.2,14.4,4.3,-1.8,decr,10.8,10.6,10.3,8.4
MA,Nantucket,11.9,16.2,14.4,4.3,-1.8,decr,10.8,10.6,10.3,8.4
MA,Norfolk,11.9,16.2,14.4,4.3,-1.8,decr,10.8,10.6,10.3,8.4
MA,Plymouth,11.9,16.2,14.4,4.3,-1.8,decr,10.8,10.6,10.3,8.4
MA,Suffolk,11.9,16.2,14.4,4.3,-1.8,decr,10.8,10.6,10.3,8.4
MA,Worcester,11.9,16.2,14.4,4.3,-1.8,decr,10.8,10.6,10.3,8.4
MI,Alcona,14.2,14.7,13.6,0.5,-1.1,decr,14.7,13.9,14.3,12.2
MI,Alger,14.2,14.7,13.6,0.5,-1.1,decr,14.7,13.9,14.3,12.2
MI,Allegan,14.2,14.7,13.6,0.5,-1.1,decr,14.7,13.9,14.3,12.2
MI,Alpena,14.2,14.7,13.6,0.5,-1.1,decr,14.7,13.9,14.3,12.2
MI,Antrim,14.2,14.7,13.6,0.5,-1.1,decr,14.7,13.9,14.3,12.2
MI,Arenac,14.2,14.7,13.6,0.5,-1.1,decr,14.7,13.9,14.3,12.2
MI,Baraga,14.2,14.7,13.6,0.5,-1.1,decr,14.7,13.9,14.3,12.2
MI,Barry,14.2,14.7,13.6,0.5,-1.1,decr,14.7,13.9,14.3,12.2
MI,Bay,14.2,14.7,13.6,0.5,-1.1,decr,14.7,13.9,14.3,12.2
MI,Benzie,14.2,14.7,13.6,0.5,-1.1,decr,14.7,13.9,14.3,12.2
MI,Berrien,14.2,14.7,13.6,0.5,-1.1,decr,14.7,13.9,14.3,12.2
MI,Branch,14.2,14.7,13.6,0.5,-1.1,decr,14.7,13.9,14.3,12.2
MI,Calhoun,14.2,14.7,13.6,0.5,-1.1,decr,14.7,13.9,14.3,12.2
MI,Cass,14.2,14.7,13.6,0.5,-1.1,decr,14.7,13.9,14.3,12.2
MI,Charlevoix,14.2,14.7,13.6,0.5,-1.1,decr,14.7,13.9,14.3,12.2
MI,Cheboygan,14.2,14.7,13.6,0.5,-1.1,decr,14.7,13.9,14.3,12.2
MI,Chippewa,14.2,14.7,13.6,0.5,-1.1,decr,14.7,13.9,14.3,12.2
MI,Clare,14.2,14.7,13.6,0.5,-1.1,decr,14.7,13.9,14.3,12.2
MI,Clinton,14.2,14.7,13.6,0.5,-1.1,decr,14.7,13.9,14.3,12.2
MI,Crawford,14.2,14.7,13.6,0.5,-1.1,decr,14.7,13.9,14.3,12.2
MI,Delta,14.2,14.7,13.6,0.5,-1.1,decr,14.7,13.9,14.3,12.2
MI,Dickinson,14.2,14.7,13.6,0.5,-1.1,decr,14.7,13.9,14.3,12.2
MI,Eaton,14.2,14.7,13.6,0.5,-1.1,decr,14.7,13.9,14.3,12.2
MI,Emmet,14.2,14.7,13.6,0.5,-1.1,decr,14.7,13.9,14.3,12.2
MI,Genesee,14.2,14.7,13.6,0.5,-1.1,decr,14.7,13.9,14.3,12.2
MI,Gladwin,14.2,14.7,13.6,0.5,-1.1,decr,14.7,13.9,14.3,12.2
MI,Gogebic,14.2,14.7,13.6,0.5,-1.1,decr,14.7,13.9,14.3,12.2
MI,Grand Traverse,14.2,14.7,13.6,0.5,-1.1,decr,14.7,13.9,14.3,12.2
MI,Gratiot,14.2,14.7,13.6,0.5,-1.1,decr,14.7,13.9,14.3,12.2
MI,Hillsdale,14.2,14.7,13.6,0.5,-1.1,decr,14.7,13.9,14.3,12.2
MI,Houghton,14.2,14.7,13.6,0.5,-1.1,decr,14.7,13.9,14.3,12.2
MI,Huron,14.2,14.7,13.6,0.5,-1.1,decr,14.7,13.9,14.3,12.2
MI,Ingham,14.2,14.7,13.6,0.5,-1.1,decr,14.7,13.9,14.3,12.2
MI,Ionia,14.2,14.7,13.6,0.5,-1.1,decr,14.7,13.9,14.3,12.2
MI,Iosco,14.2,14.7,13.6,0.5,-1.1,decr,14.7,13.9,14.3,12.2
MI,Iron,14.2,14.7,13.6,0.5,-1.1,decr,14.7,13.9,14.3,12.2
MI,Isabella,14.2,14.7,13.6,0.5,-1.1,decr,14.7,13.9,14.3,12.2
MI,Jackson,14.2,14.7,13.6,0.5,-1.1,decr,14.7,13.9,14.3,12.2
MI,Kalamazoo,14.2,14.7,13.6,0.5,-1.1,decr,14.7,13.9,14.3,12.2
MI,Kalkaska,14.2,14.7,13.6,0.5,-1.1,decr,14.7,13.9,14.3,12.2
MI,Kent,14.2,14.7,13.6,0.5,-1.1,decr,14.7,13.9,14.3,12.2
MI,Keweenaw,14.2,14.7,13.6,0.5,-1.1,decr,14.7,13.9,14.3,12.2
MI,Lake,14.2,14.7,13.6,0.5,-1.1,decr,14.7,13.9,14.3,12.2
MI,Lapeer,14.2,14.7,13.6,0.5,-1.1,decr,14.7,13.9,14.3,12.2
MI,Leelanau,14.2,14.7,13.6,0.5,-1.1,decr,14.7,13.9,14.3,12.2
MI,Lenawee,14.2,14.7,13.6,0.5,-1.1,decr,14.7,13.9,14.3,12.2
MI,Livingston,14.2,14.7,13.6,0.5,-1.1,decr,14.7,13.9,14.3,12.2
MI,Luce,14.2,14.7,13.6,0.5,-1.1,decr,14.7,13.9,14.3,12.2
MI,Mackinac,14.2,14.7,13.6,0.5,-1.1,decr,14.7,13.9,14.3,12.2
MI,Macomb,14.2,14.7,13.6,0.5,-1.1,decr,14.7,13.9,14.3,12.2
MI,Manistee,14.2,14.7,13.6,0.5,-1.1,decr,14.7,13.9,14.3,12.2
MI,Marquette,14.2,14.7,13.6,0.5,-1.1,decr,14.7,13.9,14.3,12.2
MI,Mason,14.2,14.7,13.6,0.5,-1.1,decr,14.7,13.9,14.3,12.2
MI,Mecosta,14.2,14.7,13.6,0.5,-1.1,decr,14.7,13.9,14.3,12.2
MI,Menominee,14.2,14.7,13.6,0.5,-1.1,decr,14.7,13.9,14.3,12.2
MI,Midland,14.2,14.7,13.6,0.5,-1.1,decr,14.7,13.9,14.3,12.2
MI,Missaukee,14.2,14.7,13.6,0.5,-1.1,decr,14.7,13.9,14.3,12.2
MI,Monroe,14.2,14.7,13.6,0.5,-1.1,decr,14.7,13.9,14.3,12.2
MI,Montcalm,14.2,14.7,13.6,0.5,-1.1,decr,14.7,13.9,14.3,12.2
MI,Montmorency,14.2,14.7,13.6,0.5,-1.1,decr,14.7,13.9,14.3,12.2
MI,Muskegon,14.2,14.7,13.6,0.5,-1.1,decr,14.7,13.9,14.3,12.2
MI,Newaygo,14.2,14.7,13.6,0.5,-1.1,decr,14.7,13.9,14.3,12.2
MI,Oakland,14.2,14.7,13.6,0.5,-1.1,decr,14.7,13.9,14.3,12.2
MI,Oceana,14.2,14.7,13.6,0.5,-1.1,decr,14.7,13.9,14.3,12.2
MI,Ogemaw,14.2,14.7,13.6,0.5,-1.1,decr,14.7,13.9,14.3,12.2
MI,Ontonagon,14.2,14.7,13.6,0.5,-1.1,decr,14.7,13.9,14.3,12.2
MI,Osceola,14.2,14.7,13.6,0.5,-1.1,decr,14.7,13.9,14.3,12.2
MI,Oscoda,14.2,14.7,13.6,0.5,-1.1,decr,14.7,13.9,14.3,12.2
MI,Otsego,14.2,14.7,13.6,0.5,-1.1,decr,14.7,13.9,14.3,12.2
MI,Ottawa,14.2,14.7,13.6,0.5,-1.1,decr,14.7,13.9,14.3,12.2
MI,Presque Isle,14.2,14.7,13.6,0.5,-1.1,decr,14.7,13.9,14.3,12.2
MI,Roscommon,14.2,14.7,13.6,0.5,-1.1,decr,14.7,13.9,14.3,12.2
MI,Saginaw,14.2,14.7,13.6,0.5,-1.1,decr,14.7,13.9,14.3,12.2
MI,St. Clair,14.2,14.7,13.6,0.5,-1.1,decr,14.7,13.9,14.3,12.2
MI,St. Joseph,14.2,14.7,13.6,0.5,-1.1,decr,14.7,13.9,14.3,12.2
MI,Sanilac,14.2,14.7,13.6,0.5,-1.1,decr,14.7,13.9,14.3,12.2
MI,Schoolcraft,14.2,14.7,13.6,0.5,-1.1,decr,14.7,13.9,14.3,12.2
MI,Shiawassee,14.2,14.7,13.6,0.5,-1.1,decr,14.7,13.9,14.3,12.2
MI,Tuscola,14.2,14.7,13.6,0.5,-1.1,decr,14.7,13.9,14.3,12.2
MI,Van Buren,14.2,14.7,13.6,0.5,-1.1,decr,14.7,13.9,14.3,12.2
MI,Washtenaw,14.2,14.7,13.6,0.5,-1.1,decr,14.7,13.9,14.3,12.2
MI,Wayne,14.2,14.7,13.6,0.5,-1.1,decr,14.7,13.9,14.3,12.2
MI,Wexford,14.2,14.7,13.6,0.5,-1.1,decr,14.7,13.9,14.3,12.2
MN,Aitkin,10.2,10.4,9.5,0.2,-0.9,decr,10.3,10.8,9.7,8.3
MN,Anoka,10.2,10.4,9.5,0.2,-0.9,decr,10.3,10.8,9.7,8.3
MN,Becker,10.2,10.4,9.5,0.2,-0.9,decr,10.3,10.8,9.7,8.3
MN,Beltrami,10.2,10.4,9.5,0.2,-0.9,decr,10.3,10.8,9.7,8.3
MN,Benton,10.2,10.4,9.5,0.2,-0.9,decr,10.3,10.8,9.7,8.3
MN,Big Stone,10.2,10.4,9.5,0.2,-0.9,decr,10.3,10.8,9.7,8.3
MN,Blue Earth,10.2,10.4,9.5,0.2,-0.9,decr,10.3,10.8,9.7,8.3
MN,Brown,10.2,10.4,9.5,0.2,-0.9,decr,10.3,10.8,9.7,8.3
MN,Carlton,10.2,10.4,9.5,0.2,-0.9,decr,10.3,10.8,9.7,8.3
MN,Carver,10.2,10.4,9.5,0.2,-0.9,decr,10.3,10.8,9.7,8.3
MN,Cass,10.2,10.4,9.5,0.2,-0.9,decr,10.3,10.8,9.7,8.3
MN,Chippewa,10.2,10.4,9.5,0.2,-0.9,decr,10.3,10.8,9.7,8.3
MN,Chisago,10.2,10.4,9.5,0.2,-0.9,decr,10.3,10.8,9.7,8.3
MN,Clay,10.2,10.4,9.5,0.2,-0.9,decr,10.3,10.8,9.7,8.3
MN,Clearwater,10.2,10.4,9.5,0.2,-0.9,decr,10.3,10.8,9.7,8.3
MN,Cook,10.2,10.4,9.5,0.2,-0.9,decr,10.3,10.8,9.7,8.3
MN,Cottonwood,10.2,10.4,9.5,0.2,-0.9,decr,10.3,10.8,9.7,8.3
MN,Crow Wing,10.2,10.4,9.5,0.2,-0.9,decr,10.3,10.8,9.7,8.3
MN,Dakota,10.2,10.4,9.5,0.2,-0.9,decr,10.3,10.8,9.7,8.3
MN,Dodge,10.2,10.4,9.5,0.2,-0.9,decr,10.3,10.8,9.7,8.3
MN,Douglas,10.2,10.4,9.5,0.2,-0.9,decr,10.3,10.8,9.7,8.3
MN,Faribault,10.2,10.4,9.5,0.2,-0.9,decr,10.3,10.8,9.7,8.3
MN,Fillmore,10.2,10.4,9.5,0.2,-0.9,decr,10.3,10.8,9.7,8.3
MN,Freeborn,10.2,10.4,9.5,0.2,-0.9,decr,10.3,10.8,9.7,8.3
MN,Goodhue,10.2,10.4,9.5,0.2,-0.9,decr,10.3,10.8,9.7,8.3
MN,Grant,10.2,10.4,9.5,0.2,-0.9,decr,10.3,10.8,9.7,8.3
MN,Hennepin,10.2,10.4,9.5,0.2,-0.9,decr,10.3,10.8,9.7,8.3
MN,Houston,10.2,10.4,9.5,0.2,-0.9,decr,10.3,10.8,9.7,8.3
MN,Hubbard,10.2,10.4,9.5,0.2,-0.9,decr,10.3,10.8,9.7,8.3
MN,Isanti,10.2,10.4,9.5,0.2,-0.9,decr,10.3,10.8,9.7,8.3
MN,Itasca,10.2,10.4,9.5,0.2,-0.9,decr,10.3,10.8,9.7,8.3
MN,Jackson,10.2,10.4,9.5,0.2,-0.9,decr,10.3,10.8,9.7,8.3
